table_name,column_name,column_value
imax2_service_order__c,svmxc__number_of_times_queued_bucket__c,Less Than 2 Times
imax2_service_order__c,svmxc__number_of_times_scheduled_bucket__c,Less Than 2 Times
imax2_service_order__c,svmxc__onsite_response_customer_by__c,5/23/23 08:51
imax2_service_order__c,svmxc__onsite_response_internal_by__c,4/26/23 18:24
imax2_service_order__c,svmxc__optimax_error_email1__c,
imax2_service_order__c,svmxc__optimax_error_email2__c,
imax2_service_order__c,svmxc__optimax_error_text__c,
imax2_service_order__c,svmxc__optimax_last_run_time__c,
imax2_service_order__c,svmxc__optimax_status__c,
imax2_service_order__c,svmxc__order_status__c,Re-plan WO
imax2_service_order__c,svmxc__order_type__c,Subcontractor Service
imax2_service_order__c,svmxc__pm_plan__c,a2j4W000002RZzzQAG
imax2_service_order__c,svmxc__pm_sc__c,a3T4W000002VZsN
imax2_service_order__c,svmxc__partner_account__c,001E000001Ti236IAB
imax2_service_order__c,svmxc__partner_contact__c,003E000001haXZ8IAM
imax2_service_order__c,svmxc__preferred_business_hours__c,01m4W000000XumpQAC
imax2_service_order__c,svmxc__preferred_end_time__c,9/30/30 21:59
imax2_service_order__c,svmxc__preferred_resource_priority__c,
imax2_service_order__c,svmxc__preferred_start_time__c,9/17/33 00:00
imax2_service_order__c,svmxc__preferred_technician__c,a3VE0000000Y9TWMA0
imax2_service_order__c,svmxc__previous_scheduled_date_time__c,11/30/22 17:00
imax2_service_order__c,svmxc__primary_territory__c,
imax2_service_order__c,svmxc__priority__c,Low
imax2_service_order__c,svmxc__problem_description__c,
imax2_service_order__c,svmxc__product__c,01tE0000009U1Q3IAK
imax2_service_order__c,svmxc__proforma_invoice_amount__c,
imax2_service_order__c,svmxc__proforma_invoice__c,
imax2_service_order__c,svmxc__purpose_of_visit__c,Yes
imax2_service_order__c,svmxc__qtl_status__c,US-Ultrasound
imax2_service_order__c,svmxc__rate_pricing_rule__c,
imax2_service_order__c,svmxc__rate_type_pricing_rule__c,
imax2_service_order__c,svmxc__resolution_customer_by__c,
imax2_service_order__c,svmxc__resolution_internal_by__c,
imax2_service_order__c,svmxc__restoration_customer_by__c,
imax2_service_order__c,svmxc__restoration_internal_by__c,
imax2_service_order__c,svmxc__root_cause__c,Send to PSA Success
imax2_service_order__c,svmxc__session_id__c,
imax2_service_order__c,svmxc__sla_clock_extension_minutes__c,7200
imax2_service_order__c,svmxc__sla_clock_pause_days__c,5
imax2_service_order__c,svmxc__sla_clock_pause_hours__c,120
imax2_service_order__c,svmxc__sla_clock_pause_minutes__c,7200
imax2_service_order__c,svmxc__sla_clock_pause_reason__c,Customer Not Available
imax2_service_order__c,svmxc__sla_clock_pause_restart_time__c,5/10/23 02:45
imax2_service_order__c,svmxc__sla_clock_pause_time__c,5/10/23 14:32
imax2_service_order__c,svmxc__sla_terms__c,a3aE0000000bqsZIAQ
imax2_service_order__c,svmxc__scheduled_date_time__c,8/30/23 00:30
imax2_service_order__c,svmxc__scheduled_date__c,8/30/23 00:00
imax2_service_order__c,svmxc__scheduling_change_token__c,
imax2_service_order__c,svmxc__scheduling_retry_count__c,
imax2_service_order__c,svmxc__service_contract__c,a3T4W000002VZsNUAW
imax2_service_order__c,svmxc__service_duration__c,3628800
imax2_service_order__c,svmxc__service_group__c,a3ZE0000000c0IOMAY
imax2_service_order__c,svmxc__service_zone_id__c,
imax2_service_order__c,svmxc__site__c,a3mE0000000Xdh3IAC
imax2_service_order__c,svmxc__skill_set__c,"[{""skillName"":""SCHWARZER - Schwarzer hemo verzamellijst"",""skillLevel"":2,""skillId"":""a3n4W000002nNuQQAU"",""isSkillMandatory"":true}]"
imax2_service_order__c,svmxc__skill__c,a3nE0000001YWP4IAO
imax2_service_order__c,svmxc__special_instructions__c,V.Verde Taranto
imax2_service_order__c,svmxc__started_driving_to_location_date_time__c,
imax2_service_order__c,svmxc__state__c,ZSI
imax2_service_order__c,svmxc__street__c,Zyty 26
imax2_service_order__c,svmxc__symptom__c,Technical problems requiring corrective actions not covered by Philips service agreement
imax2_service_order__c,svmxc__timebetweenassignandschedule__c,32416.2
imax2_service_order__c,svmxc__timebetweenqueueandassign__c,
imax2_service_order__c,svmxc__timebetweenscheduleandclose__c,33263.03
imax2_service_order__c,svmxc__timetoassign__c,12119.06
imax2_service_order__c,svmxc__timetoqueue__c,
imax2_service_order__c,svmxc__timetoschedule__c,34798.69
imax2_service_order__c,svmxc__time_between_assign_and_schedule_bucket__c,Over 10 hrs
imax2_service_order__c,svmxc__time_between_queue_and_assign_bucket__c,Less Than 2 hours
imax2_service_order__c,svmxc__time_between_schedule_and_close_bucket__c,Over 10 hours
imax2_service_order__c,svmxc__time_to_close_c__c,33429.95
imax2_service_order__c,svmxc__time_to_assign_bucket__c,Over 10 hrs
imax2_service_order__c,svmxc__time_to_initial_response__c,6411.89
imax2_service_order__c,svmxc__time_to_onsite_response__c,6411.89
imax2_service_order__c,svmxc__time_to_queue_bucket__c,Less Than 2 hours
imax2_service_order__c,svmxc__time_to_resolve__c,6584.83
imax2_service_order__c,svmxc__time_to_restore__c,484.67
imax2_service_order__c,svmxc__time_to_schedule_bucket__c,Over 10 hours
imax2_service_order__c,svmxc__top_level__c,a2W4W00000FQYn3UAH
imax2_service_order__c,svmxc__travel_rate__c,
imax2_service_order__c,svmxc__travel_unit__c,
imax2_service_order__c,svmxc__turnaround_time__c,More Than 30 days
imax2_service_order__c,svmxc__violation_message__c,
imax2_service_order__c,svmxc__violation_status2__c,
imax2_service_order__c,svmxc__warranty__c,a414W00000308HzQAI
imax2_service_order__c,svmxc__work_order_scheduling_status__c,
imax2_service_order__c,svmxc__work_performed__c,
imax2_service_order__c,svmxc__zip__c,ZE1 0TB
imax2_service_order__c,svmxc__total_billable_amount__c,0
imax2_service_order__c,svmxc__total_estimate__c,0
imax2_service_order__c,svmxc__total_work_order_cost__c,0
imax2_service_order__c,esmx_event_type__c,Supplementary Services
imax2_service_order__c,esmx_calculated_case_priority__c,5-Scheduled Activity
imax2_service_order__c,esb_interface_id__c,W-08284022
imax2_service_order__c,esmx_accepted_quote_count__c,
imax2_service_order__c,esmx_oldworkordernumber__c,
imax2_service_order__c,esmx_additional_work_required__c,Support for the service engineer
imax2_service_order__c,esmx_best_estimate__c,
imax2_service_order__c,svmxc__sm_capacity_rule_name__c,
imax2_service_order__c,svmxc__sm_lock_appointment_schedule__c,Lock in place
imax2_service_order__c,esmx_call_back_number__c,xxx-xxx-xxxx
imax2_service_order__c,esmx_cancellation_reason__c,"wurde nie durchgeführt, daher Storno"
imax2_service_order__c,contract__c,
imax2_service_order__c,esmx_control_key__c,SM01
imax2_service_order__c,esmx_business_unit__c,VTL-Virtual Organization
imax2_service_order__c,esmx_cancellation_reason_del__c,
imax2_service_order__c,esmx_credit_status_at_wo_creation__c,"<img src=""/s.gif"" alt=""Priority Flag"" border=""0""/>"
imax2_service_order__c,esmx_customer_language__c,Vietnamese
imax2_service_order__c,esmx_customer_purchase_order_number__c,ZPSTM2 6833748 (CS 9469065)
imax2_service_order__c,esmx_date_first_occ__c,
imax2_service_order__c,esmx_date_time_status_set_to_tentative__c,5/10/23 18:03
imax2_service_order__c,esmx_debrief_system_status_date_time__c,5/10/23 22:00
imax2_service_order__c,esmx_debrief_system_status__c,The system partly meets specification and is returned to use with restrictions
imax2_service_order__c,esmx_diagnostic_description__c,
imax2_service_order__c,esmx_elapsed_hours_since_tentative__c,41722.27
imax2_service_order__c,esmx_clinical_usage__c,Unknown
imax2_service_order__c,esmx_engineer_status__c,Remote
imax2_service_order__c,esmx_engineers_needed_for_follow_up__c,
imax2_service_order__c,esmx_entitlement_claim_approval_notes__c,
imax2_service_order__c,esmx_fco_additional_information__c,Wo to remain in postpone until this FCO can be implemented or customer receives their Maximizer upgrade.
imax2_service_order__c,esmx_fco_priority__c,Service Recommendation
imax2_service_order__c,esmx_fco_reference_number__c,
imax2_service_order__c,esmx_fco_results__c,Postponed FCO Implementation. Regulatory Reasons. Service Not Required
imax2_service_order__c,esmx_fco_status__c,FCO Implemented
imax2_service_order__c,esmx_follow_up_contact__c,003E000001YoA6XIAV
imax2_service_order__c,esmx_follow_up_date_time_requested__c,12/29/23 08:00
imax2_service_order__c,esmx_follow_up_priority__c,5-Scheduled Activity
imax2_service_order__c,esmx_follow_up_required__c,Yes
imax2_service_order__c,esmx_hours_needed_for_follow_up__c,99
imax2_service_order__c,esmx_ai_ci_iii_phone_number__c,Frederick.Armbruster@lvhn.org
imax2_service_order__c,esmx_installation_status__c,Unsuccessful Installation
imax2_service_order__c,esmx_installation_validated_text__c,"Unable to successfully complete Installation, due to Work order created by mistake by planner.."
imax2_service_order__c,esmx_integration_status__c,SWO creation success
imax2_service_order__c,esmx_internal_support_status__c,Internal Support Work Order not completed
imax2_service_order__c,esmx_internal_support_validation_text__c,Unable to complete Internal Support Work Order within schedule due to . Philips to arrange follow-up visit to complete required activities.
imax2_service_order__c,esmx_rsm_decision_integration_status__c,
imax2_service_order__c,esmx_issue_occurance__c,
imax2_service_order__c,esmx_issue_occuring_in__c,Service Not Required
imax2_service_order__c,esmx_log_error__c,
imax2_service_order__c,esmx_logged_in_user__c,0054W00000EJg60
imax2_service_order__c,esmx_earliest_proposed_date__c,8/2/33 00:00
imax2_service_order__c,esmx_pm_additional_problems_identified__c,Xtravision 3D roadmapping adjustments not successful. Follow up visit required to complete the relevant calibrations.
imax2_service_order__c,account_value__c,Zynova Hospital Pvt. Ltd.
imax2_service_order__c,esmx_pm_validated_text__c,"Work completed, Device is returned to Service."
imax2_service_order__c,esmx_planned_labor_hours__c,1008
imax2_service_order__c,esmx_violation_wo__c,"<img src=""/resource/Commitment_Resource/medium.png"" alt=""Medium"" border=""0""/>"
imax2_service_order__c,esmx_preferred_contact_method__c,Web Portal
imax2_service_order__c,esmx_preventative_maintenance_status__c,"Work completed, Device is returned to Service"
imax2_service_order__c,esmx_problem_and_impact_on_device__c,"we just did the PM, used parts on this work order."
imax2_service_order__c,esmx_product_code__c,SCHWARZER
imax2_service_order__c,esmx_product_modality__c,WHC
imax2_service_order__c,esmx_reason_preventing_installation__c,"X5-1c has poor image quality, ordering and replacing."
imax2_service_order__c,esmx_reason_for_non_completion_fco__c,
imax2_service_order__c,esmx_recent_event_occur__c,
imax2_service_order__c,esmx_recommended_follow_up_activities__c,
imax2_service_order__c,esmx_recommended_preparation_activities__c,
imax2_service_order__c,esmx_recommended_service_engineer__c,
imax2_service_order__c,esmx_remote_service_start__c,5/10/23 18:11
imax2_service_order__c,esmx_end_latest_event_created__c,
imax2_service_order__c,esmx_fco_release_date__c,9/17/33 00:00
imax2_service_order__c,esmx_hazard_category__c,Use
imax2_service_order__c,esmx_hazard__c,Vibration
imax2_service_order__c,esmx_reported_by_customer_m2m__c,
imax2_service_order__c,esmx_required_12_nc_parts__c," 989603205561	FRU, IMMOBILIZATION ASSY, M/L"
imax2_service_order__c,esmx_required_qualifications__c,
imax2_service_order__c,esmx_required_skill_level__c,3 - Qualified and Experience
imax2_service_order__c,esmx_required_tools__c,Zweiter Mann für die Demontage der Tischplatte erfolgreich.
imax2_service_order__c,esmx_resendtosapcount__c,16
imax2_service_order__c,esmx_room_dept__c, MAC 1 Suite L05 Rad Oncology CT-SIM
imax2_service_order__c,esmx_sap_operation_activity__c,10
imax2_service_order__c,esmx_sap_plant__c,ZA94
imax2_service_order__c,esmx_sap_swo_number__c,000056797662
imax2_service_order__c,esmx_hazardous_situation__c,User Exposure to (HAZARD) Outside Clinical Use
imax2_service_order__c,esmx_ib_record_installation_check__c,Yes
imax2_service_order__c,esmx_initial_response_temp__c,
imax2_service_order__c,esmx_self_dispatch_data__c,Order Type:Subcontractor Service Product Code: Product Name: Created Date: 2023-05-10 15:41:34ZAccount Name NÖ Landesgesundheitsagentur
imax2_service_order__c,svmxc__sm_estimated_duration__c,60480
imax2_service_order__c,esmx_latest_proposed_date__c,10/30/33 00:00
imax2_service_order__c,esmx_multiple_hazards_data__c,"System is end of use, no follow up is needed."
imax2_service_order__c,esmx_onsite_response_temp__c,
imax2_service_order__c,esmx_subject__c, Monitor arm will not stay in a stationary position.
imax2_service_order__c,esmx_system_event_report__c,
imax2_service_order__c,esmx_pm_plan_template__c,a2i4W000002P87IQAS
imax2_service_order__c,esmx_travel_start__c,5/10/23 18:07
imax2_service_order__c,esmx_valid_until_date_for_quote__c,6/8/23 00:00
imax2_service_order__c,esmx_work_detail_counter__c,28
imax2_service_order__c,esmx_work_order_status__c,Unscheduled
imax2_service_order__c,technician_formula__c,a3VE0000000Y9TW
imax2_service_order__c,esmx_violation__c,"<img src=""/resource/Commitment_Resource/low.gif"" alt=""low"" border=""0""/>"
imax2_service_order__c,test_verification_description__c,
imax2_service_order__c,esmx_total_labor_hour__c,98.5
imax2_service_order__c,svmxc__booked_appointment_slot__c,
imax2_service_order__c,svmxc__dependency_group__c,
imax2_service_order__c,svmxc__optimizer_connection_name__c,
imax2_service_order__c,svmxc__related_work_order__c,a3d4W00000ZWZWFQA5
imax2_service_order__c,svmxc__sub_status__c,THIS IS AN ISEE/PREMIUM SERVICE CUSTOMER/EQUIPMENT.
imax2_service_order__c,esmx_due_date__c,9/17/33 00:00
imax2_service_order__c,esmx_fco_number__c,FCO88800009
imax2_service_order__c,esmx_fco_priority_type__c,Service Recommendation
imax2_service_order__c,esmx_reference_ip_product_code__c,SCHWARZER
imax2_service_order__c,esmx_reference_ip_product__c,01tE0000009U1Q3IAK
imax2_service_order__c,esmx_reference_ip_serial_number__c,ZA193
imax2_service_order__c,esmx_reference_ip_servicemax_id__c,9999888
imax2_service_order__c,esmx_reference_installed_product__c,a2WE0000000XgkoMAC
imax2_service_order__c,esmx_serial_number__c,ZBD5
imax2_service_order__c,esmx_servicemax_id__c,9999888
imax2_service_order__c,esmx_techidentno__c,ZIOWS
imax2_service_order__c,esmx_work_activity__c,a1x4W00000EQEZWQA5
imax2_service_order__c,esmx_pm_customer_preferred_day_spanish__c,Viernes
imax2_service_order__c,esmx_prs_portal_link__c,
imax2_service_order__c,esmx_purchase_order_number__c,WARRANTY
imax2_service_order__c,esmx_reference_ip_udi__c,UDI TO (01)00884838095250(11)191207(10)4.2.1.0
imax2_service_order__c,esmx_sap_currency__c,ZAR
imax2_service_order__c,esmx_service_duration_in_hours__c,1008
imax2_service_order__c,esmx_software_version_updated__c,Yes
imax2_service_order__c,esmx_vendor__c,a8LE0000000fxUYMAY
imax2_service_order__c,esmx_work_order_update_time__c,5/10/23 17:15
imax2_service_order__c,udi__c,UDI TO (01)00884838095250(11)191207(10)4.2.1.0
imax2_service_order__c,esmx_canceled_subcontractor_requests__c,20
imax2_service_order__c,esmx_completed_subcontractor_requests__c,14
imax2_service_order__c,esmx_count_of_subcontractor_requests__c,20
imax2_service_order__c,esmx_ordered_subcontractor_requests__c,8
imax2_service_order__c,esmx_total_actual_hours__c,638.5
imax2_service_order__c,open_subcontractor_requests__c,3
imax2_service_order__c,requested_subcontractor_requests__c,4
imax2_service_order__c,svmxc__sm_ljs_minimum_schedule_duration__c,150
imax2_service_order__c,svmxc__sm_optimizer_message_creation_date_time__c,
imax2_service_order__c,svmxc__sm_revised_duration__c,184500
imax2_service_order__c,svmxc__sm_sla_initial_response__c,
imax2_service_order__c,svmxc__sm_sla_onsite_response__c,
imax2_service_order__c,svmxc__sm_sla_resolution__c,
imax2_service_order__c,svmxc__sm_sla_restoration__c,
imax2_service_order__c,svmxc__sm_scheduled_duration__c,60480
imax2_service_order__c,svmxc__sm_scheduling_options__c,JDM and LJS Enabled
imax2_service_order__c,svmxc__sm_scope_change__c,180000
imax2_service_order__c,svmxc__sm_unscheduled_duration__c,184020
imax2_service_order__c,svmxc__sm_variance__c,9600
imax_case,Onsite_Labor_Rollup__c,2212
imax2_service_order__c,esmx_cancel_reason__c,Work no longer required
imax2_service_order__c,esmx_check_open_wo__c,1
imax2_service_order__c,esmx_fco_due_date__c,9/17/33 00:00
imax2_service_order__c,esmx_footer__c,
imax2_service_order__c,esmx_global_product_group__c,P_VI001
imax2_service_order__c,esmx_hardware_version__c,X.0
imax2_service_order__c,esmx_header__c,
imax2_service_order__c,esmx_pm_customer_preferred_day_czech__c,úterý
imax2_service_order__c,esmx_pm_customer_preferred_day_hungarian__c,vasárnap
imax2_service_order__c,esmx_pm_customer_preferred_day_polish__c,Wtorek
imax2_service_order__c,esmx_pm_type__c,Customer Value PM
imax2_service_order__c,esmx_customer_signature_captured__c,Signee Not Available
imax2_service_order__c,esmx_swo_location_id__c,a3mE0000000Xdh3IAC
imax2_service_order__c,esmx_risk_profile__c,"Vascular (includes peripheral vascular arterial, peripheral vascular venous)"
imax2_service_order__c,esmx_last_modified_sb_user__c,Zolbayar Enkhtugs 2023-05-02T21:12:23.821-04:00
imax2_service_order__c,esmx_service_manager__c,005E000000686VzIAI
imax2_service_order__c,esmx_software_release__c,XTRAVISION SW R8.3.1
imax2_service_order__c,esmx_software_version_number__c,v9.0.5
imax2_service_order__c,esmx_subcontractor_approval_status__c,Rejected
imax2_service_order__c,esmx_sum_of_activity_diagnostic__c,67
imax2_service_order__c,esmx_sum_of_activity_problem__c,4
imax2_service_order__c,esmx_sum_of_sw_updates__c,2
imax2_service_order__c,esmx_sum_of_tools__c,403
imax2_service_order__c,esmx_technician_inactive_date__c,12/29/20 00:00
imax2_service_order__c,esmx_count_of_work_detail_records__c,612
imax2_service_order__c,esmx_is_total_quantity_discrepancy__c,1
imax2_service_order__c,esmx_total_line_price__c,317179629
imax2_service_order__c,esmx_ai_ci_ii_title__c,Tech
imax2_service_order__c,esmx_ai_ci_i_name__c,Trevor Brown
imax2_service_order__c,esmx_ai_other_info_available__c,Yes
imax2_service_order__c,esmx_ai_philips_legal_contact__c,Wendy Kunkle
imax2_service_order__c,esmx_ai_provide_info_sources__c,Tempus Pro log files and rescue files attached to this case.
